PERMNO,date,BIDLO,ASKHI,PRC,VOL,BID,ASK,NUMTRD,Ticker
10107,6/27/2019,133.50999,134.71001,134.14999,16531607,134.13,134.17999,128575,
10107,6/28/2019,133.15581,134.60001,133.96001,29993453,133.92,133.92999,144472,
10107,7/1/2019,134.97,136.7,135.67999,22593660,135.67,135.69,174679,
10107,7/2/2019,135.34,136.59,136.58,15214121,136.56,136.58,142953,
10107,7/3/2019,136.295,137.74001,137.46001,13605696,137.45,137.46001,102225,
10107,7/5/2019,135.72,137.33,137.06,18107440,137.06,137.07001,140599,
10107,7/8/2019,135.3701,137.10001,136.96001,16749549,136.96001,136.97,128955,
10107,7/9/2019,135.8,136.97,136.46001,19869697,136.42999,136.44,140314,
10107,7/10/2019,137.02,138.58,137.85001,24186262,137.84,137.86,156747,
10107,7/11/2019,137.87,139.22,138.39999,22307050,138.39,138.41,167395,
10107,7/12/2019,138.0099,139.13,138.89999,18916532,138.88,138.89,136361,
10107,7/15/2019,138.46001,139.53999,138.89999,16617357,138.92999,138.94,129392,
10107,7/16/2019,136.52,139.05,137.08,22589513,137.08,137.09,172517,
10107,7/17/2019,136.22,137.92999,136.27,20177357,136.22,136.23,147244,
10107,7/18/2019,134.67,136.62,136.42,30784996,136.28,136.3,233825,
10107,7/19/2019,136.45,140.67,136.62,48986531,136.60001,136.63,341842,
10107,7/22/2019,137.33,139.19,138.42999,24988568,138.41,138.42999,171781,
10107,7/23/2019,138.03,139.99001,139.28999,17915936,139.28,139.28999,135761,
10107,7/24/2019,138.85001,140.74001,140.72,20719273,140.71001,140.72,139161,
10107,7/25/2019,139.3215,140.61,140.19,18321066,140.19,140.2,147640,
10107,7/26/2019,140.3,141.675,141.34,18983135,141.31,141.34,123321,
10107,7/29/2019,139.3663,141.50999,141.03,16580123,141.03999,141.05,124827,
10107,7/30/2019,139.80051,141.21989,140.35001,16751991,140.35001,140.37,114912,
10107,7/31/2019,135.08,140.49001,136.27,38587596,136.23,136.24001,273119,
10107,8/1/2019,136.92999,140.93829,138.06,40487315,138.06,138.07001,322196,
10107,8/2/2019,135.25999,138.32001,136.89999,30779312,136.89,136.89999,246382,
10107,8/5/2019,130.78,133.92979,132.21001,42744761,132.17999,132.2,334045,
10107,8/6/2019,133.21001,135.67999,134.69,32652771,134.64999,134.7,240174,
10107,8/7/2019,131.8284,135.64999,135.28,33407639,135.25999,135.28,242049,
10107,8/8/2019,135.92999,138.99001,138.89,27480008,138.89,138.92,184548,
10107,8/9/2019,136.46001,139.38,137.71001,23455651,137.67999,137.71001,174387,
10107,8/12/2019,135.24001,137.86,135.78999,20473848,135.78999,135.81,145566,
10107,8/13/2019,135,138.8,138.60001,25477587,138.60001,138.61,206084,
10107,8/14/2019,133.67,136.92,133.98,32513565,133.97,133.99001,229708,
10107,8/15/2019,132.25,134.58,133.67999,28105416,133.67999,133.71001,212344,
10107,8/16/2019,134.72,136.46001,136.13,24997821,136.11,136.12,158445,
10107,8/19/2019,136.88499,138.55,138.41,24324151,138.39999,138.41,159627,
10107,8/20/2019,137.24001,138.71001,137.25999,21415462,137.24001,137.25,130699,
10107,8/21/2019,138,139.4935,138.78999,14966061,138.77,138.78999,117760,
10107,8/22/2019,136.28999,139.2,137.78,18694534,137.77,137.78,135840,
10107,8/23/2019,132.8,138.35001,133.39,38505795,133.39999,133.42999,290935,
10107,8/26/2019,133.89999,135.56,135.45,20316924,135.53,135.53999,149023,
10107,8/27/2019,134.66,136.72,135.74001,23113135,135.72,135.73,152855,
10107,8/28/2019,133.55,135.75999,135.56,17379248,135.53999,135.55,135372,
10107,8/29/2019,136.91,138.44,138.12,20158016,138.13,138.17,153157,
10107,8/30/2019,136.27,139.17999,137.86,23931933,137.91,137.92,152000,
10107,9/3/2019,135.7,137.2,136.03999,18867077,136.11,136.12,147530,
10107,9/4/2019,136.48,137.69,137.63,17995110,137.66,137.67999,137446,
10107,9/5/2019,138.75999,140.3837,140.05,26075218,140.03999,140.05,198685,
10107,9/6/2019,138.2,140.17999,139.10001,20806799,139.13,139.14,182249,
10107,9/9/2019,136.46001,139.75,137.52,25736462,137.55,137.57001,254825,
10107,9/10/2019,134.50999,136.8862,136.08,28881878,136.14,136.14999,257092,
10107,9/11/2019,135.09,136.27,136.12,24711517,136.14,136.14999,201450,
10107,9/12/2019,136.87,138.42,137.52,26995881,137.52,137.53,196996,
10107,9/13/2019,136.57001,138.06,137.32001,23324946,137.2,137.21001,188485,
10107,9/16/2019,135.66,136.7,136.33,16720441,136.34,136.36,161986,
10107,9/17/2019,136.425,137.52,137.39,17968085,137.38,137.39999,130536,
10107,9/18/2019,136.52991,138.67,138.52,24447911,138.52,138.53999,182285,
10107,9/19/2019,140.07359,142.37,141.07001,36082309,141.07001,141.08,271144,
10107,9/20/2019,138.25,141.64999,139.44,40050316,139.27,139.28,210308,
10107,9/23/2019,138.44,139.63,139.14,17890603,139.08,139.12,142749,
10107,9/24/2019,136.88,140.69,137.38,29988307,137.37,137.38,255544,
10107,9/25/2019,136.03,139.95799,139.36,22498411,139.33,139.36,226025,
10107,9/26/2019,138.44,140.17999,139.53999,17802781,139.55,139.58,180517,
10107,9/27/2019,136.645,140.36,137.73,22482558,137.74001,137.75,201547,
10107,9/30/2019,137.78,139.215,139.03,18416080,139.00999,139.03,135588,
10107,10/1/2019,137,140.25,137.07001,22564029,137.05,137.06,183420,
10107,10/2/2019,133.5799,136.37,134.64999,32009986,134.63,134.64999,259519,
10107,10/3/2019,133.22,136.75,136.28,26366086,136.32001,136.33,219931,
10107,10/4/2019,136.42,138.25,138.12,23822220,138.10001,138.14,166423,
10107,10/7/2019,137.02,138.17999,137.12,16601209,137.09,137.10001,131122,
10107,10/8/2019,135.62,137.75999,135.67,26762297,135.64999,135.66,229509,
10107,10/9/2019,136.97,138.7,138.24001,20168852,138.2,138.24001,165656,
10107,10/10/2019,138.25,139.66991,139.10001,18376105,139.09,139.10001,159415,
10107,10/11/2019,139.5,141.03,139.67999,25522768,139.60001,139.62,224085,
10107,10/14/2019,139.52,140.28999,139.55,13579070,139.53999,139.55,100046,
10107,10/15/2019,139.81,141.78999,141.575,19904310,141.57001,141.58,143300,
10107,10/16/2019,139.53,140.99001,140.41,20802681,140.47,140.48,155135,
10107,10/17/2019,139.02,141.42,139.69,22074530,139.69,139.71001,158708,
10107,10/18/2019,136.56,140,137.41,32242418,137.34,137.35001,211988,
10107,10/21/2019,137.00999,138.5,138.42999,20673437,138.41,138.44,145780,
10107,10/22/2019,136.25999,140.00999,136.37,27844235,136.38,136.39,206648,
10107,10/23/2019,135.61,137.45,137.24001,31322341,137.25,137.28,238976,
10107,10/24/2019,138.67,140.42,139.94,37231584,139.94,139.95,251180,
10107,10/25/2019,139.2,141.14,140.73,25940322,140.72,140.75,175688,
10107,10/28/2019,143.50999,145.67,144.19,35259532,144.19,144.2,257346,
10107,10/29/2019,142.64999,144.5,142.83,20570969,142.81,142.82001,165367,
10107,10/30/2019,142.78999,145,144.61,18485591,144.55,144.57001,157063,
10107,10/31/2019,142.99001,144.92999,143.37,24593590,143.39,143.39999,164538,
10107,11/1/2019,142.965,144.42,143.72,33115486,143.71001,143.72,168490,
10107,11/4/2019,144.16,145,144.55,16888479,144.50999,144.53999,131523,
10107,11/5/2019,143.905,145.02,144.46001,18242181,144.45,144.47,131798,
10107,11/6/2019,143.2,144.52,144.06,16589237,144.06,144.07001,132685,
10107,11/7/2019,143.77,144.88,144.25999,17770647,144.28,144.28999,139084,
10107,11/8/2019,143.75999,145.99001,145.96001,16738239,145.95,145.96001,129315,
10107,11/11/2019,144.73,146.42,146.11,14361992,146.11,146.12,123048,
10107,11/12/2019,146.06,147.57001,147.07001,18617341,147.08,147.09,134121,
10107,11/13/2019,146.28,147.46249,147.31,17425121,147.34,147.35001,130010,
10107,11/14/2019,147,148.41,148.06,19744708,148.06,148.07001,124189,
10107,11/15/2019,148.27,149.99001,149.97,23489761,149.94,149.96001,147932,
10107,11/18/2019,148.98,150.55,150.34,21535131,150.33,150.35001,155683,
10107,11/19/2019,150.19501,151.33,150.39,23942443,150.37,150.39999,163164,
10107,11/20/2019,148.46001,150.84,149.62,25899760,149.61,149.62,195989,
10107,11/21/2019,148.50101,149.8,149.48,18572783,149.49001,149.5,123574,
10107,11/22/2019,148.82001,150.3,149.59,15898420,149.62,149.64999,112421,
10107,11/25/2019,149.92,151.35001,151.23,22417952,151.2,151.23,120785,
10107,11/26/2019,151.32001,152.42,152.03,24619341,152,152.00999,130814,
10107,11/27/2019,151.52,152.5,152.32001,15191860,152.33,152.35001,109684,
10107,11/29/2019,151.28,152.3,151.38,11973128,151.38,151.39,76257,
10107,12/2/2019,148.32001,151.83,149.55,27442189,149.55,149.56,206423,
10107,12/3/2019,146.64999,149.42999,149.31,25156098,149.31,149.32001,174500,
10107,12/4/2019,149.2,150.1799,149.85001,17540677,149.83,149.85001,141957,
10107,12/5/2019,149.48,150.32001,149.92999,17853799,149.92,149.92999,112232,
10107,12/6/2019,150.27,151.87,151.75,16382739,151.74001,151.77,124945,
10107,12/9/2019,150.91,152.21001,151.36,16699312,151.35001,151.37,112564,
10107,12/10/2019,150.765,151.89,151.13,16446008,151.17,151.17999,131208,
10107,12/11/2019,150.33,151.87,151.7,18831310,151.67999,151.69,117755,
10107,12/12/2019,151.02,153.44,153.24001,24614044,153.22,153.24001,185995,
10107,12/13/2019,152.83,154.89,154.53,23818041,154.53,154.55,179706,
10107,12/16/2019,154.82001,155.89999,155.53,24119474,155.53,155.53999,145000,
10107,12/17/2019,154.45,155.71001,154.69,25413765,154.78,154.78999,152115,
10107,12/18/2019,154.17999,155.48,154.37,24077567,154.37,154.38,123858,
10107,12/19/2019,153.75,155.77,155.71001,25782854,155.71001,155.72,134567,
10107,12/20/2019,156.28999,158.49001,157.41,53562690,157.38,157.39999,164834,
10107,12/23/2019,157.27,158.12,157.41,17693329,157.39999,157.41,123770,
10107,12/24/2019,157.11501,157.71001,157.38,8981380,157.38,157.39,52596,
10107,12/26/2019,157.39999,158.73,158.67,14513766,158.66,158.67,93378,
10107,12/27/2019,158.22,159.55,158.96001,18401203,158.95,158.96001,117114,
10107,12/30/2019,156.73,159.02,157.59,16329244,157.64,157.67999,136315,
10107,12/31/2019,156.45,157.77,157.7,18362745,157.48,157.52,124360,
10107,1/2/2020,158.33,160.73,160.62,22610236,160.7,160.73,177688,
10107,1/3/2020,158.06,159.94501,158.62,21099013,158.59,158.60001,168785,
10107,1/6/2020,156.50999,159.10001,159.03,21156101,159.02,159.03,151702,
10107,1/7/2020,157.32001,159.67,157.58,21844325,157.57001,157.59,169629,
10107,1/8/2020,157.9491,160.8,160.09,27722052,160.13,160.14,201189,
10107,1/9/2020,161.03,162.215,162.09,21375474,162.08,162.11,163170,
10107,1/10/2020,161.17999,163.22,161.34,20709064,161.3,161.33,161616,
10107,1/13/2020,161.25999,163.31,163.28,21611045,163.28,163.28999,157259,
10107,1/14/2020,161.72,163.60001,162.13,23469298,162.14,162.14999,178136,
10107,1/15/2020,162.57001,163.94,163.17999,21377516,163.28,163.28999,168695,
10107,1/16/2020,164.03,166.24001,166.17,23832244,166.2,166.21001,170457,
10107,1/17/2020,165.42999,167.4675,167.10001,34329131,167.00999,167.06,203505,
10107,1/21/2020,166.42999,168.19,166.5,29508859,166.49001,166.52,183141,
10107,1/22/2020,165.67999,167.49001,165.7,24078931,165.67999,165.7,182972,
10107,1/23/2020,165.27,166.8,166.72,19641745,166.72,166.73,136232,
10107,1/24/2020,164.45,167.53,165.03999,24874100,165.02,165.03999,199829,
10107,1/27/2020,160.2,163.375,162.28,32041875,162.25999,162.27,242693,
10107,1/28/2020,163.073,165.755,165.46001,24869337,165.46001,165.47,174379,
10107,1/29/2020,165.69,168.75,168.03999,35087464,168.17999,168.19,281738,
10107,1/30/2020,170.78999,174.05,172.78,51495353,172.73,172.75,411305,
10107,1/31/2020,169.58,172.39999,170.23,36101415,170.17,170.2,291884,
10107,2/3/2020,170.39999,174.5,174.38,30077416,174.38,174.39,223867,
10107,2/4/2020,176.31,180.64,180.12,36366707,180.12,180.14,272963,
10107,2/5/2020,178.4101,184.2,179.89999,39122301,179.92,179.94,325466,
10107,2/6/2020,180.05901,183.8199,183.63,27718679,183.63,183.64,232247,
10107,2/7/2020,182.48,185.63,183.89,33491903,183.91,183.94,246570,
10107,2/10/2020,183.25,188.84,188.7,35823223,188.71001,188.75,262879,
10107,2/11/2020,183.5,190.7,184.44,53086959,184.42999,184.44,478895,
10107,2/12/2020,181.85001,185.85001,184.71001,47026738,184.71001,184.72,380078,
10107,2/13/2020,182.87199,186.23,183.71001,35263271,183.72,183.75999,293993,
10107,2/14/2020,182.64999,185.41,185.35001,23124599,185.33,185.35001,182756,
10107,2/18/2020,185.5,187.7,187.23,27833158,187.22,187.24001,239377,
10107,2/19/2020,186.47,188.17999,187.28,29968628,187.27,187.28999,195277,
10107,2/20/2020,181.10001,187.25,184.42,36811424,184.32001,184.34,311420,
10107,2/21/2020,177.25,183.5,178.59,48572701,178.55,178.56,411079,
10107,2/24/2020,163.23,174.55,170.89,68142304,170.88,170.89,629412,
10107,2/25/2020,167.64619,174.84,168.07001,68012224,168.05,168.06,584805,
10107,2/26/2020,168.21001,173.25999,170.17,56308439,170.16,170.17,496373,
10107,2/27/2020,157.98,167.03,158.17999,93030512,158,158.02,873581,
10107,2/28/2020,152,163.71001,162.00999,96814677,162.11,162.12,853558,
10107,3/2/2020,162.31,172.92,172.78999,70979337,172.8,172.85001,603902,
10107,3/3/2020,162.25999,175,164.50999,71458328,164.3,164.38,647285,
10107,3/4/2020,165.62,170.7,170.55,49735336,170.53,170.55,403906,
10107,3/5/2020,165.69,170.87,166.27,47759594,166.23,166.24001,418641,
10107,3/6/2020,156,163.11,161.57001,72713204,161.53999,161.57001,684777,
10107,3/9/2020,150,157.75,150.62,70262314,150.62,150.63,644670,
10107,3/10/2020,152.58,161.03,160.92,65249786,161.02,161.03,552019,
10107,3/11/2020,151.14999,157.7,153.63,56426518,153.53999,153.59,503973,
10107,3/12/2020,138.58,153.47,139.06,92960899,138.75999,138.8,832567,
10107,3/13/2020,140.73,161.91,158.83,92570163,158.84,158.85001,829096,
10107,3/16/2020,135,149.35001,135.42,87972476,135.41,135.42,833751,
10107,3/17/2020,135,147.4998,146.57001,80867746,146.56,146.57001,738428,
10107,3/18/2020,135.02,146,140.39999,81351878,142.13,142.34,756113,
10107,3/19/2020,139,150.14999,142.71001,85728135,142.63,142.67,710624,
10107,3/20/2020,135.86,147.10001,137.35001,84716514,136.75999,136.77,712963,
10107,3/23/2020,132.52,140.57001,135.98,78846991,135.56,135.69,705434,
10107,3/24/2020,141.27,149.60001,148.34,82440595,148.33,148.34,693285,
10107,3/25/2020,144.44,154.33,146.92,75533960,146.85001,146.92,696998,
10107,3/26/2020,148.37,156.66,156.11,64593741,156.11,156.13,532190,
10107,3/27/2020,149.2,154.89,149.7,56910295,149.61,149.67999,485418,
10107,3/30/2020,150.00999,160.60001,160.23,63327880,160.3,160.32001,586247,
10107,3/31/2020,156.56,164.78,157.71001,77841150,157.64,157.7,665111,
10107,4/1/2020,150.82001,157.75,152.11,57854489,151.94,152.03,534034,
10107,4/2/2020,150.36,155.48,155.25999,49535029,155.25,155.25999,435905,
10107,4/3/2020,152.19,157.38,153.83,41181670,153.82001,153.89999,371362,
10107,4/6/2020,157.58,166.5,165.27,67063846,165.25999,165.27,490040,
10107,4/7/2020,163.25999,170,163.49001,62700440,163.48,163.49001,562411,
10107,4/8/2020,163.5,166.67,165.13,48284431,165.10001,165.13,412946,
10107,4/9/2020,163.33,167.37,165.14,51391046,165.19,165.21001,457728,
10107,4/13/2020,162.3,165.57001,165.50999,41867295,165.5,165.50999,339359,
10107,4/14/2020,168,173.75,173.7,52817438,173.7,173.71001,434365,
10107,4/15/2020,169.24001,173.57001,171.88,40916515,171.87,171.95,344512,
10107,4/16/2020,172.89999,177.28,177.03999,50429569,177.03999,177.08,406166,
10107,4/17/2020,175.87,180,178.60001,52713774,178.55,178.69,422016,
10107,4/20/2020,174.99001,178.75,175.06,36632652,174.99001,175.03999,310881,
10107,4/21/2020,166.1102,173.66991,167.82001,56128421,167.67,167.67999,533526,
10107,4/22/2020,170.82001,174,173.52,34621296,173.49001,173.52,268466,
10107,4/23/2020,170.91,175.06,171.42,32753021,171.35001,171.42,288972,
10107,4/24/2020,170.71001,174.56,174.55,34266477,174.53,174.53999,265373,
10107,4/27/2020,173.3,176.89999,174.05,33145793,174.03,174.05,305797,
10107,4/28/2020,169.39,175.67,169.81,34340821,169.78999,169.8,339418,
10107,4/29/2020,171.88,177.67999,177.42999,52222848,177.12,177.28999,435227,
10107,4/30/2020,176.23,180.39999,179.21001,53775911,179.19,179.22,423586,
10107,5/1/2020,174.00999,178.64,174.57001,39312957,174.5,174.78,328718,
10107,5/4/2020,173.8,179,178.84,30347520,178.83,178.85001,262507,
10107,5/5/2020,179.89999,183.64999,180.75999,36795529,180.75999,180.77,333567,
10107,5/6/2020,181.6306,184.2,182.53999,32105100,182.48,182.53999,268275,
10107,5/7/2020,182.58,184.55,183.60001,28300662,183.60001,183.67,241441,
10107,5/8/2020,183.36,185,184.67999,30890556,184.67999,184.74001,238392,
10107,5/11/2020,182.85001,187.50999,186.74001,30868168,186.64,186.72,249236,
10107,5/12/2020,182.3,187.03999,182.50999,31999137,182.31,182.33,275627,
10107,5/13/2020,176.53999,184.05,179.75,44643884,179.75,179.78,417142,
10107,5/14/2020,175.67999,180.69,180.53,41802967,180.53,180.61,338598,
10107,5/15/2020,177,187.06,183.16,46530171,183.37,183.39,320425,
10107,5/18/2020,183.96001,186.2,184.91,35272410,184.89,184.89999,288545,
10107,5/19/2020,183.49001,186.60001,183.63,26773396,183.5,183.57001,232949,
10107,5/20/2020,183.94,185.85001,185.66,31219377,185.66,185.72,242428,
10107,5/21/2020,183.28999,186.67,183.42999,29057049,183.41,183.42999,247302,
10107,5/22/2020,182.53999,184.46001,183.50999,20806732,183.50999,183.58,193669,
10107,5/26/2020,181.10001,186.5,181.57001,35975946,181.57001,181.64,334051,
10107,5/27/2020,176.60001,181.9877,181.81,39438644,181.73,181.81,400139,
10107,5/28/2020,180.38,184.1474,181.39999,33821397,181.31,181.32001,281954,
10107,5/29/2020,180.41,184.27,183.25,42080832,183.22,183.28,296471,
10107,6/1/2020,181.46001,183,182.83,22633172,182.85001,182.86,215077,
10107,6/2/2020,181.35001,185,184.91,30684894,184.94,185,247281,
10107,6/3/2020,183.58,185.94,185.36,27279800,185.27,185.36,243732,
10107,6/4/2020,182.3,185.84,182.92,28713049,182.92,182.96001,252880,
10107,6/5/2020,182.00999,187.73,187.2,39832577,187.2,187.25999,341210,
10107,6/8/2020,184.44,188.55,188.36,33177242,188.35001,188.42,272963,
10107,6/9/2020,187.2605,190.7,189.8,29737607,189.78,189.82001,261007,
10107,6/10/2020,191.00999,198.52,196.84,43784505,196.83,196.84,391149,
10107,6/11/2020,186.07001,195.75999,186.27,52791479,186.22,186.27,514576,
10107,6/12/2020,185.17999,191.72,187.74001,43297346,187.71001,187.72,406693,
10107,6/15/2020,184.00999,190.82001,188.94,32715038,189.09,189.25,298538,
10107,6/16/2020,191.46001,195.58,193.57001,42476597,193.67,193.83,366250,
10107,6/17/2020,193.69,196.32001,194.24001,25635913,194.19,194.2,224442,
10107,6/18/2020,194,196.49001,196.32001,23031480,196.32001,196.36,204756,
10107,6/19/2020,194.37,199.28999,195.14999,44398600,195.03,195.03999,322720,
10107,6/22/2020,195.2301,200.75999,200.57001,32772050,200.57001,200.58,284014,
10107,6/23/2020,201.425,203.95,201.91,30891790,201.91,201.94,289176,
10107,6/24/2020,196.56,203.25,197.84,36679634,197.8,197.84,385257,
10107,6/25/2020,195.4675,200.61,200.34,27751253,200.34,200.37,268570,
10107,6/26/2020,194.88,199.89,196.33,54605028,196.17999,196.33,412148,
10107,6/29/2020,193.55,198.53,198.44,26640513,198.42999,198.46001,276070,
10107,6/30/2020,197.74001,204.39999,203.50999,34267324,203.46001,203.50999,270396,
10107,7/1/2020,201.77,206.35001,204.7,32003330,204.66,204.67999,295933,
10107,7/2/2020,205,208.02,206.25999,29275033,206.14,206.37,274818,
10107,7/6/2020,208.09,211.13,210.7,31866951,210.69,210.7,314663,
10107,7/7/2020,207.99001,214.67,208.25,33535225,208.23,208.25,338042,
10107,7/8/2020,208.69,213.25999,212.83,33554953,212.84,212.92,310360,
10107,7/9/2020,211.47,216.38,214.32001,33079012,214.39,214.39999,364381,
10107,7/10/2020,211.08,214.08,213.67,26125689,213.63,213.7,299372,
10107,7/13/2020,206.5,215.8,207.07001,38076698,207.00999,207.25,450538,
10107,7/14/2020,202.03,208.85001,208.35001,37473045,208.27,208.39,451321,
10107,7/15/2020,205.03,211.33,208.03999,32136875,208.05,208.06,375348,
10107,7/16/2020,202.31,205.7,203.92,29887466,203.91,203.92999,367556,
10107,7/17/2020,201.39,205.03999,202.88,31533484,202.87,202.88,316486,
10107,7/20/2020,203.00999,212.3,211.60001,36810967,211.52,211.60001,376238,
10107,7/21/2020,208.03,213.94,208.75,38007591,208.75,208.91,386482,
10107,7/22/2020,208.39,212.3,211.75,49549183,211.67999,211.81,472336,
10107,7/23/2020,202.14999,210.92,202.53999,67308443,202.53999,202.60001,741703,
10107,7/24/2020,197.50999,202.86,201.3,39757615,201.3,201.32001,466033,
10107,7/27/2020,200.86,203.97,203.85001,30118822,203.78,203.85001,315152,
10107,7/28/2020,201.74001,204.7,202.02,23223047,201.74001,201.88,231105,
10107,7/29/2020,202.00999,204.64999,204.06,19599491,204.05,204.09,212573,
10107,7/30/2020,199.57001,204.46001,203.89999,25050513,203.88,203.89999,291706,
10107,7/31/2020,199.00999,205.10001,205.00999,51131893,205.06,205.10001,492032,
10107,8/3/2020,210.44,217.64,216.53999,78836412,216.53999,216.62,764517,
10107,8/4/2020,210.31,214.77,213.28999,49224724,213.31,213.38,476424,
10107,8/5/2020,211.57001,215,212.94,28798319,212.94,212.95,303673,
10107,8/6/2020,211.55,216.3705,216.35001,32606861,216.34,216.35001,317044,
10107,8/7/2020,210.92999,215.7,212.48,27794764,212.44,212.48,299075,
10107,8/10/2020,206.35001,211.88,208.25,36641925,208.25,208.33,389699,
10107,8/11/2020,203.14,207.64999,203.38,36306313,203.33,203.38,372314,
10107,8/12/2020,204.75,210.28,209.19,27984386,209.17,209.28999,301660,
10107,8/13/2020,208.14999,211.35001,208.7,22551149,208.7,208.72,247885,
10107,8/14/2020,207.50999,209.59,208.89999,17940172,208.88,208.89999,186990,
10107,8/17/2020,208.91499,211.18739,210.28,20159354,210.24001,210.28999,189950,
10107,8/18/2020,209.21001,212.36,211.49001,21304209,211.48,211.49001,214832,
10107,8/19/2020,209.25,212.10001,209.7,27579814,209.7,209.75,231377,
10107,8/20/2020,208.91,215,214.58,26961572,214.55,214.57001,261200,
10107,8/21/2020,212.85001,216.25,213.02,36198769,213.02,213.05,284037,
10107,8/24/2020,212.42999,215.52,213.69,25418406,213.69,213.72,269309,
10107,8/25/2020,213.10001,216.61,216.47,22997714,216.45,216.49001,232821,
10107,8/26/2020,217.36,222.09,221.14999,39532351,221.14999,221.17999,336395,
10107,8/27/2020,219.39999,231.14999,226.58,57370058,226.58,226.62,576943,
10107,8/28/2020,226.58,230.644,228.91,26240374,228.94,229,300515,
10107,8/31/2020,224.31,228.7,225.53,28710887,225,225.14,347193,
10107,9/1/2020,224.42999,227.45,227.27,25729137,227.27,227.33,293520,
10107,9/2/2020,227.35001,232.86,231.64999,34009970,231.45,231.66,372075,
10107,9/3/2020,214.96021,229.31,217.3,58217130,217.3,217.31,698082,
10107,9/4/2020,205.19,218.35989,214.25,59426793,214.14,214.14999,775687,
10107,9/8/2020,202.2,210.03,202.66,52667527,202.64999,202.82001,644390,
10107,9/9/2020,206.7,214.8399,211.28999,45547702,211.17999,211.22,490208,
10107,9/10/2020,204.11,214.74001,205.37,35386842,205.28999,205.38,408759,
10107,9/11/2020,201.24001,208.63,204.03,33753495,204.03,204.08,375671,
10107,9/14/2020,204.03,209.2,205.41,30285989,205.28,205.38,327880,
10107,9/15/2020,206.92999,209.78,208.78,21794854,208.84,208.85001,253562,
10107,9/16/2020,204.64,210.64999,205.05,26294673,204.92999,205.05,290968,
10107,9/17/2020,199.96001,204.33,202.91,33971855,202.91,202.96001,398695,
10107,9/18/2020,196.25,203.64999,200.39,55174475,200.28,200.31,466344,
10107,9/21/2020,196.38,202.71001,202.53999,39788402,202.58,202.64,452917,
10107,9/22/2020,202.075,208.10001,207.42,34131467,207.32001,207.37,337109,
10107,9/23/2020,200.03,208.10001,200.59,30748732,200.59,200.72,311358,
10107,9/24/2020,199.2,205.57001,203.19,31134984,203.17999,203.19,315471,
10107,9/25/2020,202.53999,209.03999,207.82001,29398598,207.77,207.82001,292803,
10107,9/28/2020,208.06,212.57001,209.44,31947534,209.61,209.69,298995,
10107,9/29/2020,206.81,210.07001,207.25999,24428859,207.16,207.2,238355,
10107,9/30/2020,206.53999,211.98,210.33,33768612,210.11,210.32001,286388,
10107,10/1/2020,211.32001,213.99001,212.46001,27119548,212.45,212.46001,249075,
10107,10/2/2020,205.53999,210.99001,206.19,33113024,206.14,206.19,368444,
10107,10/5/2020,206.98,210.41,210.38,21315350,210.3,210.38,207887,
10107,10/6/2020,204.82001,210.17999,205.91,28520355,205.78999,205.91,304120,
10107,10/7/2020,206.72,210.11,209.83,25645279,209.8,209.81,230877,
10107,10/8/2020,208.32001,211.19,210.58,19902524,210.58,210.62,204539,
10107,10/9/2020,211.23,215.86,215.81,26426866,215.81,215.82001,272330,
10107,10/12/2020,216.81,223.86,221.39999,40432274,221.36,221.41,395981,
10107,10/13/2020,220.42999,225.21001,222.86,28929030,222.82001,222.86,295465,
10107,10/14/2020,219.13,224.22,220.86,23432941,220.89999,220.92,245947,
10107,10/15/2020,216.00999,220.36,219.66,22708604,219.66,219.67,228699,
10107,10/16/2020,219.32001,222.28999,219.66,26027418,219.64,219.64999,224186,
10107,10/19/2020,213.72,222.3,214.22,27595447,214.24001,214.33,285844,
10107,10/20/2020,213.0901,217.37,214.64999,22713490,214.56,214.61,246847,
10107,10/21/2020,213.12,216.92,214.8,22702679,214.77,214.8,231766,
10107,10/22/2020,211.7,216.05499,214.89,22311455,214.84,214.99001,219242,
10107,10/23/2020,213.16,216.28,216.23,18860110,216.23,216.28,189902,
10107,10/26/2020,208.10001,216.3399,210.08,37030513,210.12,210.14999,406848,
10107,10/27/2020,210.32899,214.67,213.25,36632364,213.07001,213.14999,360952,
10107,10/28/2020,202.10001,208.84,202.67999,51075611,202.5,202.71001,614496,
10107,10/29/2020,203.37,207.36,204.72,31392070,204.5,204.53,352761,
10107,10/30/2020,199.62,204.28999,202.47,36890847,202.52,202.59,468177,
10107,11/2/2020,200.12,205.28,202.33,30764903,202.31,202.33,341875,
10107,11/3/2020,203.12,208.12,206.42999,27458277,206.11,206.12,279031,
10107,11/4/2020,212.4185,218.32001,216.39,42248223,216.31,216.32001,463884,
10107,11/5/2020,221.14999,224.12,223.28999,36025061,223.19,223.28999,366320,
10107,11/6/2020,218.03,224.36,223.72,25178566,223.62,223.72,266971,
10107,11/9/2020,217.88,228.12,218.39,44312074,218.34,218.39,467707,
10107,11/10/2020,209.72,216.5,211.00999,44326823,211.02,211.09,505736,
10107,11/11/2020,212.2,218.03999,216.55,29450103,216.39999,216.47,273126,
10107,11/12/2020,214.46001,219.11,215.44,21597191,215.47,215.56,246653,
10107,11/13/2020,214.16,217.42,216.50999,18593771,216.5,216.50999,192717,
10107,11/16/2020,214.52,217.74001,217.23,24922441,217.28999,217.41,236089,
